ID_CLIENTE,SAFRA_REF,NO_FUNCIONARIOS,RENDA_MES_ANTERIOR_LOG,SEGMENTO_INDUSTRIAL,PORTE,ESTADO,SEGMENTO_dummy,PORTE_dummy,ESTADO_dummy
39547025441582855,2020-04,104.0,13.000148284676854,Serviços,Pequeno,BA,3,3,3
39547025441582855,2020-05,108.0,11.624538393493728,Serviços,Pequeno,BA,3,3,3
39547025441582855,2020-06,111.0,12.06257749339089,Serviços,Pequeno,BA,3,3,3
39547025441582855,2020-08,107.0,12.543690654075398,Serviços,Pequeno,BA,3,3,3
39547025441582855,2020-09,111.0,10.629368102712709,Serviços,Pequeno,BA,3,3,3
39547025441582855,2020-10,104.0,13.42051792159772,Serviços,Pequeno,BA,3,3,3
39547025441582855,2020-11,103.0,10.94454134734295,Serviços,Pequeno,BA,3,3,3
39547025441582855,2020-12,103.0,12.685890457747513,Serviços,Pequeno,BA,3,3,3
39547025441582855,2021-01,114.0,11.593426529120846,Serviços,Pequeno,BA,3,3,3
39547025441582855,2021-03,109.0,13.441831866209355,Serviços,Pequeno,BA,3,3,3
39547025441582855,2021-04,110.0,12.373749997460399,Serviços,Pequeno,BA,3,3,3
39547025441582855,2021-05,112.0,11.58187300209626,Serviços,Pequeno,BA,3,3,3
39547025441582855,2021-07,113.0,12.180400928773716,Serviços,Pequeno,BA,3,3,3
39547025441582855,2021-08,113.0,13.534082223400079,Serviços,Pequeno,BA,3,3,3
39547025441582855,2021-09,114.0,10.895330926810955,Serviços,Pequeno,BA,3,3,3
39547025441582855,2021-10,110.0,13.062401036231647,Serviços,Pequeno,BA,3,3,3
39547025441582855,2021-11,117.0,13.228070233079526,Serviços,Pequeno,BA,3,3,3
43266641219008038,2020-03,88.0,11.066091337751136,Serviços,Grande,MG,3,0,9
43266641219008038,2020-07,86.0,13.141877727858615,Serviços,Grande,MG,3,0,9
49632905576538927,2018-09,117.0,12.784877427149024,Comércio,Grande,PR,0,0,17
49632905576538927,2018-11,116.0,13.15587165175662,Comércio,Grande,PR,0,0,17
49632905576538927,2018-12,110.0,13.294669951255214,Comércio,Grande,PR,0,0,17
49632905576538927,2019-02,115.0,12.082610388582435,Comércio,Grande,PR,0,0,17
49632905576538927,2019-04,118.0,13.568738796132767,Comércio,Grande,PR,0,0,17
49632905576538927,2019-07,121.0,11.504822726267042,Comércio,Grande,PR,0,0,17
49632905576538927,2019-09,118.0,12.805326641873187,Comércio,Grande,PR,0,0,17
49632905576538927,2019-10,116.0,11.356587394547535,Comércio,Grande,PR,0,0,17
49632905576538927,2019-11,124.0,12.528239474560591,Comércio,Grande,PR,0,0,17
49632905576538927,2020-04,130.0,11.58230226274805,Comércio,Grande,PR,0,0,17
49632905576538927,2020-05,122.0,11.929936989245432,Comércio,Grande,PR,0,0,17
49632905576538927,2020-08,132.0,12.334927495153607,Comércio,Grande,PR,0,0,17
49632905576538927,2020-09,122.0,10.912722030053022,Comércio,Grande,PR,0,0,17
49632905576538927,2020-12,127.0,13.127981565786964,Comércio,Grande,PR,0,0,17
49632905576538927,2021-01,137.0,12.54739382130703,Comércio,Grande,PR,0,0,17
49632905576538927,2021-02,130.0,11.8240359365971,Comércio,Grande,PR,0,0,17
49632905576538927,2021-03,130.0,12.886628385575294,Comércio,Grande,PR,0,0,17
49632905576538927,2021-04,131.0,12.365833274412022,Comércio,Grande,PR,0,0,17
49632905576538927,2021-05,128.0,12.569534506157881,Comércio,Grande,PR,0,0,17
49632905576538927,2021-06,125.0,13.324660749111,Comércio,Grande,PR,0,0,17
49632905576538927,2021-08,133.0,12.420538655650695,Comércio,Grande,PR,0,0,17
49632905576538927,2021-09,136.0,10.704771391700652,Comércio,Grande,PR,0,0,17
49632905576538927,2021-12,125.0,12.262722318872507,Comércio,Grande,PR,0,0,17
66220087398241662,2018-09,89.0,13.7581875423429,Comércio,Médio,SP,0,2,24
66220087398241662,2018-10,87.0,12.685416890087359,Comércio,Médio,SP,0,2,24
66220087398241662,2018-11,90.0,12.125989937056616,Comércio,Médio,SP,0,2,24
66220087398241662,2018-12,93.0,12.98250112999879,Comércio,Médio,SP,0,2,24
66220087398241662,2019-01,97.0,10.848734963664587,Comércio,Médio,SP,0,2,24
66220087398241662,2019-02,100.0,12.063125636210241,Comércio,Médio,SP,0,2,24
66220087398241662,2019-03,93.0,13.241851625026714,Comércio,Médio,SP,0,2,24
66220087398241662,2019-04,97.0,11.739574863613683,Comércio,Médio,SP,0,2,24
66220087398241662,2019-05,98.0,13.201462871160672,Comércio,Médio,SP,0,2,24
66220087398241662,2019-07,94.0,12.25187740543066,Comércio,Médio,SP,0,2,24
66220087398241662,2019-08,99.0,11.971653260271587,Comércio,Médio,SP,0,2,24
66220087398241662,2019-09,95.0,12.62612090076308,Comércio,Médio,SP,0,2,24
66220087398241662,2019-10,99.0,10.943322470501737,Comércio,Médio,SP,0,2,24
66220087398241662,2019-11,98.0,11.877283815794849,Comércio,Médio,SP,0,2,24
66220087398241662,2019-12,100.0,12.362695980111178,Comércio,Médio,SP,0,2,24
66220087398241662,2020-01,103.0,12.58578908361556,Comércio,Médio,SP,0,2,24
66220087398241662,2020-02,97.0,13.117931571443679,Comércio,Médio,SP,0,2,24
66220087398241662,2020-11,98.0,13.634553270132072,Comércio,Médio,SP,0,2,24
66220087398241662,2020-12,103.0,13.313733868816895,Comércio,Médio,SP,0,2,24
66220087398241662,2021-04,110.0,12.562928573090382,Comércio,Médio,SP,0,2,24
66220087398241662,2021-06,107.0,11.9801815732346,Comércio,Médio,SP,0,2,24
66220087398241662,2021-09,106.0,13.03595545466319,Comércio,Médio,SP,0,2,24
66220087398241662,2021-10,102.0,12.764753711034379,Comércio,Médio,SP,0,2,24
66220087398241662,2021-11,106.0,12.543708490610689,Comércio,Médio,SP,0,2,24
69766362497027920,2019-08,115.0,12.328555729744721,Serviços,Médio,AC,3,2,0
69766362497027920,2019-10,116.0,12.746639579154024,Serviços,Médio,AC,3,2,0
69766362497027920,2019-11,112.0,12.913258323643957,Serviços,Médio,AC,3,2,0
69766362497027920,2019-12,115.0,12.024089031627087,Serviços,Médio,AC,3,2,0
69766362497027920,2020-01,119.0,13.008388083090773,Serviços,Médio,AC,3,2,0
69766362497027920,2020-03,120.0,10.772539915583412,Serviços,Médio,AC,3,2,0
69766362497027920,2020-04,124.0,10.812753669473318,Serviços,Médio,AC,3,2,0
69766362497027920,2020-06,115.0,12.543119716902229,Serviços,Médio,AC,3,2,0
69766362497027920,2020-07,121.0,11.494802226710538,Serviços,Médio,AC,3,2,0
69766362497027920,2020-08,120.0,13.451242574006447,Serviços,Médio,AC,3,2,0
69766362497027920,2020-09,114.0,12.65830046709246,Serviços,Médio,AC,3,2,0
69766362497027920,2020-12,119.0,12.047158973978686,Serviços,Médio,AC,3,2,0
69766362497027920,2021-01,118.0,12.68012432037247,Serviços,Médio,AC,3,2,0
69766362497027920,2021-02,118.0,12.35731194855271,Serviços,Médio,AC,3,2,0
69766362497027920,2021-03,125.0,13.135482938363998,Serviços,Médio,AC,3,2,0
69766362497027920,2021-04,126.0,12.470753455502246,Serviços,Médio,AC,3,2,0
69766362497027920,2021-05,119.0,9.711236864664288,Serviços,Médio,AC,3,2,0
69766362497027920,2021-06,118.0,12.845225518828219,Serviços,Médio,AC,3,2,0
69766362497027920,2021-07,123.0,12.620219954021172,Serviços,Médio,AC,3,2,0
69766362497027920,2021-08,119.0,13.003320798856727,Serviços,Médio,AC,3,2,0
69766362497027920,2021-09,120.0,12.51012867999969,Serviços,Médio,AC,3,2,0
69766362497027920,2021-11,119.0,12.191293976992364,Serviços,Médio,AC,3,2,0
86110062990790869,2018-09,106.0,11.305655262812309,Indústria,Grande,BA,1,0,3
86110062990790869,2018-10,104.0,11.6682868401814,Indústria,Grande,BA,1,0,3
86110062990790869,2018-11,104.0,10.727004884257928,Indústria,Grande,BA,1,0,3
86110062990790869,2018-12,99.0,12.165037086539984,Indústria,Grande,BA,1,0,3
86110062990790869,2019-01,109.0,12.98732914179106,Indústria,Grande,BA,1,0,3
86110062990790869,2019-02,108.0,12.616382664745972,Indústria,Grande,BA,1,0,3
86110062990790869,2019-03,110.0,10.889453589653007,Indústria,Grande,BA,1,0,3
86110062990790869,2019-04,109.0,12.738625513915908,Indústria,Grande,BA,1,0,3
86110062990790869,2019-05,107.0,13.135279602670876,Indústria,Grande,BA,1,0,3
86110062990790869,2019-06,106.0,13.045795458985339,Indústria,Grande,BA,1,0,3
86110062990790869,2019-07,109.0,11.03925110683503,Indústria,Grande,BA,1,0,3
86110062990790869,2019-08,108.0,11.938121302365136,Indústria,Grande,BA,1,0,3
86110062990790869,2019-09,107.0,12.075798798480928,Indústria,Grande,BA,1,0,3
86110062990790869,2019-10,112.0,12.097144662911319,Indústria,Grande,BA,1,0,3
86110062990790869,2019-11,110.0,12.9320765821569,Indústria,Grande,BA,1,0,3
86110062990790869,2019-12,110.0,13.427598489903692,Indústria,Grande,BA,1,0,3
86110062990790869,2020-01,110.0,12.510656081857084,Indústria,Grande,BA,1,0,3
86110062990790869,2020-02,111.0,12.856320153858219,Indústria,Grande,BA,1,0,3
86110062990790869,2020-03,113.0,12.808274357062112,Indústria,Grande,BA,1,0,3
86110062990790869,2020-04,117.0,10.693874867521128,Indústria,Grande,BA,1,0,3
86110062990790869,2020-05,108.0,12.804694837942128,Indústria,Grande,BA,1,0,3
86110062990790869,2020-06,118.0,11.741629527945085,Indústria,Grande,BA,1,0,3
86110062990790869,2020-07,111.0,12.639943788138519,Indústria,Grande,BA,1,0,3
86110062990790869,2020-10,118.0,11.047917337402854,Indústria,Grande,BA,1,0,3
86110062990790869,2020-11,117.0,12.736074229689414,Indústria,Grande,BA,1,0,3
86110062990790869,2021-01,122.0,12.11608776113689,Indústria,Grande,BA,1,0,3
86110062990790869,2021-02,123.0,13.393679759519788,Indústria,Grande,BA,1,0,3
86110062990790869,2021-03,120.0,11.799254121968357,Indústria,Grande,BA,1,0,3
86110062990790869,2021-04,113.0,13.096302729480191,Indústria,Grande,BA,1,0,3
86110062990790869,2021-05,114.0,11.556415896044756,Indústria,Grande,BA,1,0,3
86110062990790869,2021-06,117.0,12.775726454957562,Indústria,Grande,BA,1,0,3
86110062990790869,2021-07,119.0,13.088229384923274,Indústria,Grande,BA,1,0,3
86110062990790869,2021-08,116.0,11.33673706187972,Indústria,Grande,BA,1,0,3
86110062990790869,2021-09,124.0,12.958740309157886,Indústria,Grande,BA,1,0,3
86110062990790869,2021-10,117.0,13.105497952303395,Indústria,Grande,BA,1,0,3
86436955037443683,2019-01,107.0,12.210741728378435,Serviços,Pequeno,RJ,3,3,18
89342157110910412,2020-08,77.0,13.43049051780192,Serviços,Grande,RJ,3,0,18
89342157110910412,2020-09,85.0,9.938130495979667,Serviços,Grande,RJ,3,0,18
89342157110910412,2020-11,78.0,12.620507405763473,Serviços,Grande,RJ,3,0,18
89342157110910412,2021-01,85.0,12.486356166069786,Serviços,Grande,RJ,3,0,18
89342157110910412,2021-02,83.0,13.151434682197522,Serviços,Grande,RJ,3,0,18
89342157110910412,2021-05,88.0,13.048790031543268,Serviços,Grande,RJ,3,0,18
89342157110910412,2021-10,83.0,11.32649949659118,Serviços,Grande,RJ,3,0,18
89342157110910412,2021-11,86.0,11.383238103154666,Serviços,Grande,RJ,3,0,18
93982185886107798,2018-09,127.0,12.592110255972239,Comércio,Grande,CE,0,0,4
93982185886107798,2018-10,124.0,12.82329944328123,Comércio,Grande,CE,0,0,4
93982185886107798,2018-11,130.0,10.995377295443411,Comércio,Grande,CE,0,0,4
93982185886107798,2018-12,121.0,11.598387308719738,Comércio,Grande,CE,0,0,4
93982185886107798,2019-03,130.0,13.25716521267473,Comércio,Grande,CE,0,0,4
93982185886107798,2019-04,127.0,12.932168507262196,Comércio,Grande,CE,0,0,4
93982185886107798,2019-05,126.0,13.280523722056348,Comércio,Grande,CE,0,0,4
93982185886107798,2019-06,134.0,11.47947208871101,Comércio,Grande,CE,0,0,4
93982185886107798,2019-08,128.0,11.881657430022171,Comércio,Grande,CE,0,0,4
93982185886107798,2019-11,131.0,13.21420025956057,Comércio,Grande,CE,0,0,4
93982185886107798,2019-12,128.0,12.968741224548747,Comércio,Grande,CE,0,0,4
93982185886107798,2020-01,133.0,12.439317011423812,Comércio,Grande,CE,0,0,4
93982185886107798,2020-02,142.0,11.474434085788255,Comércio,Grande,CE,0,0,4
93982185886107798,2020-03,136.0,11.081003438799703,Comércio,Grande,CE,0,0,4
93982185886107798,2020-04,139.0,12.236684291395562,Comércio,Grande,CE,0,0,4
93982185886107798,2020-05,145.0,12.602890473445788,Comércio,Grande,CE,0,0,4
93982185886107798,2020-06,143.0,11.943317304602251,Comércio,Grande,CE,0,0,4
93982185886107798,2020-07,144.0,12.972723508554742,Comércio,Grande,CE,0,0,4
93982185886107798,2021-01,149.0,12.642823219677412,Comércio,Grande,CE,0,0,4
93982185886107798,2021-02,151.0,12.253976702937228,Comércio,Grande,CE,0,0,4
93982185886107798,2021-03,146.0,10.989115913645943,Comércio,Grande,CE,0,0,4
93982185886107798,2021-04,149.0,11.89775920246932,Comércio,Grande,CE,0,0,4
93982185886107798,2021-05,144.0,13.411071423365248,Comércio,Grande,CE,0,0,4
93982185886107798,2021-06,145.0,12.611161016014965,Comércio,Grande,CE,0,0,4
93982185886107798,2021-07,148.0,12.60582815150426,Comércio,Grande,CE,0,0,4
93982185886107798,2021-08,149.0,13.366118640382377,Comércio,Grande,CE,0,0,4
93982185886107798,2021-09,146.0,12.169138915236854,Comércio,Grande,CE,0,0,4
93982185886107798,2021-10,141.0,11.341235195244934,Comércio,Grande,CE,0,0,4
93982185886107798,2021-11,142.0,12.219418196194951,Comércio,Grande,CE,0,0,4
93982185886107798,2021-12,147.0,12.804051636204749,Comércio,Grande,CE,0,0,4
107343823625119033,2018-09,78.0,12.775601988536462,Indústria,Pequeno,RS,1,3,21
107343823625119033,2018-10,74.0,12.123495061102856,Indústria,Pequeno,RS,1,3,21
107343823625119033,2018-11,73.0,12.942169156226546,Indústria,Pequeno,RS,1,3,21
107343823625119033,2018-12,76.0,12.351319518135902,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-01,83.0,12.833355092588233,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-02,83.0,12.93459179617059,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-03,83.0,12.194506009158708,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-04,80.0,11.488602034223852,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-05,78.0,12.341114771422315,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-06,83.0,13.18074171350311,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-07,78.0,12.734704788045525,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-08,77.0,11.921844601049907,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-09,82.0,11.224869989478876,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-10,81.0,11.375007321752227,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-11,82.0,12.53470710400087,Indústria,Pequeno,RS,1,3,21
107343823625119033,2019-12,84.0,11.914027736398651,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-01,87.0,12.363802626296058,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-02,84.0,12.135730650098926,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-03,85.0,12.091749866275473,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-05,88.0,12.007310682833637,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-06,85.0,11.961009352413578,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-07,89.0,12.723618636954619,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-08,88.0,11.82988717448699,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-09,89.0,11.7766349780311,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-10,85.0,12.536990197702334,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-11,87.0,12.487749221030038,Indústria,Pequeno,RS,1,3,21
107343823625119033,2020-12,88.0,12.192926613860159,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-01,90.0,10.709338223009158,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-02,90.0,10.581698744480091,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-03,89.0,12.724539004392117,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-04,92.0,13.269756993896998,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-05,92.0,12.640248299772244,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-06,92.0,12.767737760730729,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-07,92.0,12.647435644635323,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-08,86.0,11.889545182964556,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-09,93.0,12.296863537811811,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-10,90.0,10.820637914822164,Indústria,Pequeno,RS,1,3,21
107343823625119033,2021-11,91.0,10.520266516204924,Indústria,Pequeno,RS,1,3,21
113538242419211987,2020-02,96.0,12.329771481615861,Comércio,Médio,PR,0,2,17
113538242419211987,2020-03,103.0,12.517186780315017,Comércio,Médio,PR,0,2,17
113538242419211987,2020-05,100.0,12.106804643871504,Comércio,Médio,PR,0,2,17
113538242419211987,2021-02,108.0,13.067877624117301,Comércio,Médio,PR,0,2,17
113538242419211987,2021-07,100.0,12.40878897452934,Comércio,Médio,PR,0,2,17
113538242419211987,2021-12,108.0,12.17346680578126,Comércio,Médio,PR,0,2,17
121658372387044248,2018-09,94.0,12.411650825024765,Comércio,Grande,RJ,0,0,18
121658372387044248,2018-10,90.0,11.441526128839937,Comércio,Grande,RJ,0,0,18
121658372387044248,2018-11,99.0,11.356984850832577,Comércio,Grande,RJ,0,0,18
121658372387044248,2018-12,95.0,12.388506695996478,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-01,100.0,13.078574485994945,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-02,96.0,12.384231383136123,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-03,101.0,13.30551458993876,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-04,104.0,12.52301250404889,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-05,100.0,12.700598141082647,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-06,99.0,12.876355416318102,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-07,104.0,11.688096517735342,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-08,97.0,12.230848181511574,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-09,98.0,11.25010509650312,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-10,97.0,11.728593141438287,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-11,99.0,13.014746985837382,Comércio,Grande,RJ,0,0,18
121658372387044248,2019-12,96.0,12.590794083700391,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-01,108.0,12.556571053884479,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-02,100.0,12.544621296339168,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-03,103.0,10.610488327384608,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-04,109.0,12.531317808036865,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-05,101.0,12.211766405272096,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-06,106.0,11.884289001400044,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-07,103.0,12.559545969749749,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-08,109.0,9.648143587996293,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-09,109.0,12.299066508378843,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-11,107.0,13.236704050478934,Comércio,Grande,RJ,0,0,18
121658372387044248,2020-12,109.0,12.679420676026298,Comércio,Grande,RJ,0,0,18
121658372387044248,2021-01,105.0,13.484876446279063,Comércio,Grande,RJ,0,0,18
121658372387044248,2021-02,111.0,12.128267848532163,Comércio,Grande,RJ,0,0,18
121658372387044248,2021-03,108.0,10.989402908557974,Comércio,Grande,RJ,0,0,18
121658372387044248,2021-04,110.0,12.936351820927726,Comércio,Grande,RJ,0,0,18
121658372387044248,2021-06,114.0,13.012847573816355,Comércio,Grande,RJ,0,0,18
121658372387044248,2021-07,108.0,11.207323791215497,Comércio,Grande,RJ,0,0,18
121658372387044248,2021-08,113.0,12.825444106426733,Comércio,Grande,RJ,0,0,18
121658372387044248,2021-10,114.0,11.958911722349253,Comércio,Grande,RJ,0,0,18
121658372387044248,2021-11,110.0,12.056713799838976,Comércio,Grande,RJ,0,0,18
162896151509189921,2018-09,99.0,12.535987716567606,Serviços,Médio,AP,3,2,2
162896151509189921,2018-12,109.0,11.183351381289999,Serviços,Médio,AP,3,2,2
162896151509189921,2019-02,114.0,11.887250721636997,Serviços,Médio,AP,3,2,2
162896151509189921,2019-04,105.0,12.44306387366386,Serviços,Médio,AP,3,2,2
162896151509189921,2019-07,105.0,10.76859024764085,Serviços,Médio,AP,3,2,2
